#N=1024, M=10^6
1	 17.00
2	 9.088
3	 10.68
4	 8.77
5	 8.81
6	 8.50
7	 8.98
8	 8.63
# large.in	70.2383
1	695428.7129	0.0001
2	349444.2786	0.0002
3	233349.8339	0.0003
4	175157.8554	0.0004
5	175157.8554	0.0004
6	175157.8554	0.0004
7	140196.2076	0.0005
8	140196.2076	0.0005
9	140196.2076	0.0005
10	175157.8554	0.0004
11	116869.0516	0.0006
12	140196.2076	0.0005
13	140196.2076	0.0005
14	140196.2076	0.0005
15	116869.0516	0.0006
16	116869.0516	0.0006
